model_type,seed,action_mode,episode_id,episode_seed,step,reward,done,success,action,goal_updated,goal_age,goal_norm,goal_delta_l2,goal_cosine_prev,policy_entropy,top1_prob,chosen_action_prob,top1_action,action_changed_from_prev_step,hidden_norm,action_prob_kl_from_prev,top1_action_changed_on_goal_update,goal_vector,action_probs
ablation,1,argmax,1,1001,0,0.0,False,True,5,True,0,1.9791865348815918,,,1.2474846839904785,0.6443164944648743,0.6443164944648743,5,,0.0,,,"[0.153002,0.885592,0.205631,-0.807156,0.242854,0.192692,0.057313,0.431889,-0.611523,0.667818,-0.184461,-0.099306,-0.086074,0.980955,0.122849,-0.53027]","[0.01428638,0.04148554,0.05971228,0.06407292,0.0800768,0.64431649,0.09604967]"
ablation,1,argmax,1,1001,1,0.0,False,True,2,False,1,1.9791865348815918,0.0,0.9999999407250558,1.4736270904541016,0.48914581537246704,0.48914581537246704,2,True,0.0,,,"[0.153002,0.885592,0.205631,-0.807156,0.242854,0.192692,0.057313,0.431889,-0.611523,0.667818,-0.184461,-0.099306,-0.086074,0.980955,0.122849,-0.53027]","[0.01572642,0.02712911,0.48914582,0.13738668,0.15145983,0.03913845,0.14001365]"
ablation,1,argmax,1,1001,2,0.0,False,True,2,False,2,1.9791865348815918,0.0,0.9999999407250558,1.502060890197754,0.465526819229126,0.465526819229126,2,False,0.0,,,"[0.153002,0.885592,0.205631,-0.807156,0.242854,0.192692,0.057313,0.431889,-0.611523,0.667818,-0.184461,-0.099306,-0.086074,0.980955,0.122849,-0.53027]","[0.00441465,0.02186645,0.46552682,0.12683986,0.14264964,0.08768183,0.1510208]"
ablation,1,argmax,1,1001,3,0.0,False,True,2,False,3,1.9791865348815918,0.0,0.9999999407250558,1.5151185989379883,0.46364712715148926,0.46364712715148926,2,False,0.0,,,"[0.153002,0.885592,0.205631,-0.807156,0.242854,0.192692,0.057313,0.431889,-0.611523,0.667818,-0.184461,-0.099306,-0.086074,0.980955,0.122849,-0.53027]","[0.00303965,0.02952391,0.46364713,0.12559101,0.1434996,0.09345787,0.14124078]"
ablation,1,argmax,1,1001,4,0.0,False,True,5,False,4,1.9791865348815918,0.0,0.9999999407250558,1.0957129001617432,0.7007591724395752,0.7007591724395752,5,True,0.0,,,"[0.153002,0.885592,0.205631,-0.807156,0.242854,0.192692,0.057313,0.431889,-0.611523,0.667818,-0.184461,-0.099306,-0.086074,0.980955,0.122849,-0.53027]","[0.00711847,0.02611131,0.05555939,0.05452196,0.06955831,0.70075917,0.08637138]"
ablation,1,argmax,1,1001,5,0.0,False,True,2,False,5,1.9791865348815918,0.0,0.9999999407250558,1.460166096687317,0.49126136302948,0.49126136302948,2,True,0.0,,,"[0.153002,0.885592,0.205631,-0.807156,0.242854,0.192692,0.057313,0.431889,-0.611523,0.667818,-0.184461,-0.099306,-0.086074,0.980955,0.122849,-0.53027]","[0.00988973,0.02298068,0.49126136,0.13303351,0.15021543,0.04810708,0.14451221]"
ablation,1,argmax,1,1001,6,0.0,False,True,2,False,6,1.9791865348815918,0.0,0.9999999407250558,1.509847640991211,0.46100011467933655,0.46100011467933655,2,False,0.0,,,"[0.153002,0.885592,0.205631,-0.807156,0.242854,0.192692,0.057313,0.431889,-0.611523,0.667818,-0.184461,-0.099306,-0.086074,0.980955,0.122849,-0.53027]","[0.0045211,0.02231683,0.46100011,0.12762195,0.14339392,0.09013136,0.15101473]"
ablation,1,argmax,1,1001,7,0.0,False,True,2,False,7,1.9791865348815918,0.0,0.9999999407250558,1.5229183435440063,0.45933911204338074,0.45933911204338074,2,False,0.0,,,"[0.153002,0.885592,0.205631,-0.807156,0.242854,0.192692,0.057313,0.431889,-0.611523,0.667818,-0.184461,-0.099306,-0.086074,0.980955,0.122849,-0.53027]","[0.00343485,0.02989511,0.45933911,0.12636375,0.14526901,0.09488689,0.14081132]"
ablation,1,argmax,1,1001,8,0.0,False,True,5,False,8,1.9791865348815918,0.0,0.9999999407250558,1.1149623394012451,0.6939875483512878,0.6939875483512878,5,True,0.0,,,"[0.153002,0.885592,0.205631,-0.807156,0.242854,0.192692,0.057313,0.431889,-0.611523,0.667818,-0.184461,-0.099306,-0.086074,0.980955,0.122849,-0.53027]","[0.00794476,0.02794256,0.0561159,0.05547666,0.07099251,0.69398755,0.08754002]"
ablation,1,argmax,1,1001,9,0.0,False,True,2,False,9,1.9791865348815918,0.0,0.9999999407250558,1.3365963697433472,0.5486578941345215,0.5486578941345215,2,True,0.0,,,"[0.153002,0.885592,0.205631,-0.807156,0.242854,0.192692,0.057313,0.431889,-0.611523,0.667818,-0.184461,-0.099306,-0.086074,0.980955,0.122849,-0.53027]","[0.0021742,0.01201776,0.54865789,0.11105656,0.1196124,0.05241963,0.15406154]"
ablation,1,argmax,1,1001,10,0.0,False,True,2,True,0,2.41135311126709,0.49180710315704346,0.9942265351353397,1.4907257556915283,0.46773186326026917,0.46773186326026917,2,False,0.0,0.04037249833345413,False,"[0.229034,1.049992,0.227239,-1.047719,0.26267,0.25772,-0.014959,0.62897,-0.864781,0.766964,-0.259867,-0.181137,-0.051382,1.093597,0.128634,-0.5723]","[0.00094842,0.02013168,0.46773186,0.11186056,0.12975924,0.13020492,0.13936339]"
ablation,1,argmax,1,1001,11,0.0,False,True,2,False,1,2.41135311126709,0.0,1.0000000009433392,1.5593061447143555,0.45677924156188965,0.45677924156188965,2,False,0.0,,,"[0.229034,1.049992,0.227239,-1.047719,0.26267,0.25772,-0.014959,0.62897,-0.864781,0.766964,-0.259867,-0.181137,-0.051382,1.093597,0.128634,-0.5723]","[0.00092307,0.0864317,0.45677924,0.11202342,0.12989448,0.08342059,0.13052751]"
ablation,1,argmax,1,1001,12,0.0,False,True,1,False,2,2.41135311126709,0.0,1.0000000009433392,0.836329460144043,0.8032688498497009,0.8032688498497009,1,True,0.0,,,"[0.229034,1.049992,0.227239,-1.047719,0.26267,0.25772,-0.014959,0.62897,-0.864781,0.766964,-0.259867,-0.181137,-0.051382,1.093597,0.128634,-0.5723]","[0.01881565,0.80326885,0.01838355,0.04237657,0.0417827,0.04541938,0.02995332]"
ablation,1,argmax,1,1001,13,0.9874,True,True,2,False,3,2.41135311126709,0.0,1.0000000009433392,1.5221385955810547,0.4342774450778961,0.4342774450778961,2,True,0.0,,,"[0.229034,1.049992,0.227239,-1.047719,0.26267,0.25772,-0.014959,0.62897,-0.864781,0.766964,-0.259867,-0.181137,-0.051382,1.093597,0.128634,-0.5723]","[0.00080612,0.01880464,0.43427745,0.10228157,0.14379391,0.16638376,0.1336526]"
ablation,1,argmax,2,1002,0,0.0,False,True,0,True,0,1.092403769493103,,,1.5862655639648438,0.4965182840824127,0.4965182840824127,0,,0.0,,,"[0.068263,0.437877,0.175622,-0.452785,0.082998,0.152531,0.03601,0.343521,-0.282024,0.379053,-0.08987,0.053631,-0.053269,0.524661,0.031232,-0.313656]","[0.49651828,0.10994029,0.05879379,0.08808418,0.092452,0.07787346,0.07633802]"
