model_type,seed,action_mode,episode_id,episode_seed,step,reward,done,success,action,goal_updated,goal_age,goal_norm,goal_delta_l2,goal_cosine_prev,policy_entropy,top1_prob,chosen_action_prob,top1_action,action_changed_from_prev_step,hidden_norm,action_prob_kl_from_prev,top1_action_changed_on_goal_update,goal_vector,action_probs
baseline,11,argmax,1,1011,0,0.0,False,True,0,True,0,2.1245217323303223,,,1.7124145030975342,0.3658805787563324,0.3658805787563324,0,,2.650977611541748,,,"[-0.568166,0.111,-0.021118,0.577619,-1.153392,-0.554788,-0.378814,0.079362,0.171448,0.208151,-0.097917,0.070957,-0.916173,-0.26568,0.887586,0.52092]","[0.36588058,0.20105354,0.03763805,0.0912918,0.075325,0.14928336,0.07952766]"
baseline,11,argmax,1,1011,1,0.0,False,True,0,False,1,2.1245217323303223,0.0,1.0000001342002076,1.700260877609253,0.40295636653900146,0.40295636653900146,0,False,2.650977611541748,,,"[-0.568166,0.111,-0.021118,0.577619,-1.153392,-0.554788,-0.378814,0.079362,0.171448,0.208151,-0.097917,0.070957,-0.916173,-0.26568,0.887586,0.52092]","[0.40295637,0.18927313,0.06476141,0.0901333,0.07589649,0.09067132,0.086308]"
baseline,11,argmax,1,1011,2,0.0,False,True,2,False,2,2.1245217323303223,0.0,1.0000001342002076,1.3570953607559204,0.5716659426689148,0.5716659426689148,2,True,2.650977611541748,,,"[-0.568166,0.111,-0.021118,0.577619,-1.153392,-0.554788,-0.378814,0.079362,0.171448,0.208151,-0.097917,0.070957,-0.916173,-0.26568,0.887586,0.52092]","[0.00805573,0.02141359,0.57166594,0.09399732,0.11533267,0.08208884,0.10744594]"
baseline,11,argmax,1,1011,3,0.0,False,True,0,False,3,2.1245217323303223,0.0,1.0000001342002076,1.1468645334243774,0.6612292528152466,0.6612292528152466,0,True,2.650977611541748,,,"[-0.568166,0.111,-0.021118,0.577619,-1.153392,-0.554788,-0.378814,0.079362,0.171448,0.208151,-0.097917,0.070957,-0.916173,-0.26568,0.887586,0.52092]","[0.66122925,0.06055733,0.01113728,0.03631053,0.03697957,0.1577279,0.03605814]"
baseline,11,argmax,1,1011,4,0.0,False,True,5,False,4,2.1245217323303223,0.0,1.0000001342002076,1.5567741394042969,0.47789883613586426,0.47789883613586426,5,True,2.650977611541748,,,"[-0.568166,0.111,-0.021118,0.577619,-1.153392,-0.554788,-0.378814,0.079362,0.171448,0.208151,-0.097917,0.070957,-0.916173,-0.26568,0.887586,0.52092]","[0.04915784,0.01921532,0.13276835,0.11532334,0.12558542,0.47789884,0.08005088]"
baseline,11,argmax,1,1011,5,0.0,False,True,2,False,5,2.1245217323303223,0.0,1.0000001342002076,1.369577407836914,0.5510155558586121,0.5510155558586121,2,True,2.650977611541748,,,"[-0.568166,0.111,-0.021118,0.577619,-1.153392,-0.554788,-0.378814,0.079362,0.171448,0.208151,-0.097917,0.070957,-0.916173,-0.26568,0.887586,0.52092]","[0.00766081,0.0185541,0.55101556,0.11428435,0.14858374,0.05954224,0.10035923]"
baseline,11,argmax,1,1011,6,0.0,False,True,2,False,6,2.1245217323303223,0.0,1.0000001342002076,1.2180652618408203,0.6233270168304443,0.6233270168304443,2,False,2.650977611541748,,,"[-0.568166,0.111,-0.021118,0.577619,-1.153392,-0.554788,-0.378814,0.079362,0.171448,0.208151,-0.097917,0.070957,-0.916173,-0.26568,0.887586,0.52092]","[0.00337977,0.00684016,0.62332702,0.09860841,0.11505426,0.07399485,0.07879548]"
baseline,11,argmax,1,1011,7,0.0,False,True,2,False,7,2.1245217323303223,0.0,1.0000001342002076,1.33803391456604,0.5751790404319763,0.5751790404319763,2,False,2.650977611541748,,,"[-0.568166,0.111,-0.021118,0.577619,-1.153392,-0.554788,-0.378814,0.079362,0.171448,0.208151,-0.097917,0.070957,-0.916173,-0.26568,0.887586,0.52092]","[0.00993298,0.01106976,0.57517904,0.10089865,0.11549626,0.0980629,0.08936042]"
baseline,11,argmax,1,1011,8,0.0,False,True,5,False,8,2.1245217323303223,0.0,1.0000001342002076,1.5369725227355957,0.4832819402217865,0.4832819402217865,5,True,2.650977611541748,,,"[-0.568166,0.111,-0.021118,0.577619,-1.153392,-0.554788,-0.378814,0.079362,0.171448,0.208151,-0.097917,0.070957,-0.916173,-0.26568,0.887586,0.52092]","[0.0427461,0.01665287,0.13890833,0.11386612,0.12563387,0.48328194,0.07891075]"
baseline,11,argmax,1,1011,9,0.0,False,True,2,False,9,2.1245217323303223,0.0,1.0000001342002076,1.450614094734192,0.5127818584442139,0.5127818584442139,2,True,2.650977611541748,,,"[-0.568166,0.111,-0.021118,0.577619,-1.153392,-0.554788,-0.378814,0.079362,0.171448,0.208151,-0.097917,0.070957,-0.916173,-0.26568,0.887586,0.52092]","[0.01086857,0.02638526,0.51278186,0.12565689,0.15344417,0.06383888,0.10702441]"
baseline,11,argmax,1,1011,10,0.0,False,True,2,True,0,2.808849811553955,0.9845851063728333,0.9580137867736979,1.2099497318267822,0.6288744807243347,0.6288744807243347,2,False,3.4436569213867188,0.04380398988723755,False,"[-0.559115,-0.001855,-0.192386,0.834597,-1.412174,-0.852758,-0.267931,-0.330034,0.187882,0.060719,-0.163935,-0.238822,-1.136579,-0.177973,1.474958,0.565184]","[0.00341996,0.00798429,0.62887448,0.09807222,0.11195255,0.06788572,0.0818109]"
baseline,11,argmax,1,1011,11,0.0,False,True,2,False,1,2.808849811553955,0.0,0.9999999052813686,1.4784255027770996,0.5168039202690125,0.5168039202690125,2,False,3.4436569213867188,,,"[-0.559115,-0.001855,-0.192386,0.834597,-1.412174,-0.852758,-0.267931,-0.330034,0.187882,0.060719,-0.163935,-0.238822,-1.136579,-0.177973,1.474958,0.565184]","[0.02466509,0.02293134,0.51680392,0.11818358,0.12923628,0.07978939,0.10839035]"
baseline,11,argmax,1,1011,12,0.0,False,True,0,False,2,2.808849811553955,0.0,0.9999999052813686,1.3774974346160889,0.5903908014297485,0.5903908014297485,0,True,3.4436569213867188,,,"[-0.559115,-0.001855,-0.192386,0.834597,-1.412174,-0.852758,-0.267931,-0.330034,0.187882,0.060719,-0.163935,-0.238822,-1.136579,-0.177973,1.474958,0.565184]","[0.5903908,0.0849702,0.03327642,0.05855279,0.05277545,0.12148878,0.05854551]"
baseline,11,argmax,1,1011,13,0.0,False,True,2,False,3,2.808849811553955,0.0,0.9999999052813686,1.4016351699829102,0.5473517179489136,0.5473517179489136,2,True,3.4436569213867188,,,"[-0.559115,-0.001855,-0.192386,0.834597,-1.412174,-0.852758,-0.267931,-0.330034,0.187882,0.060719,-0.163935,-0.238822,-1.136579,-0.177973,1.474958,0.565184]","[0.00993976,0.0222275,0.54735172,0.11737826,0.12185027,0.07780202,0.10345049]"
baseline,11,argmax,1,1011,14,0.0,False,True,1,False,4,2.808849811553955,0.0,0.9999999052813686,1.563835620880127,0.4987090826034546,0.4987090826034546,1,True,3.4436569213867188,,,"[-0.559115,-0.001855,-0.192386,0.834597,-1.412174,-0.852758,-0.267931,-0.330034,0.187882,0.060719,-0.163935,-0.238822,-1.136579,-0.177973,1.474958,0.565184]","[0.08118503,0.49870908,0.03628262,0.11232695,0.06754263,0.10952093,0.09443275]"
baseline,11,argmax,1,1011,15,0.0,False,True,5,False,5,2.808849811553955,0.0,0.9999999052813686,1.4329328536987305,0.5287550687789917,0.5287550687789917,5,True,3.4436569213867188,,,"[-0.559115,-0.001855,-0.192386,0.834597,-1.412174,-0.852758,-0.267931,-0.330034,0.187882,0.060719,-0.163935,-0.238822,-1.136579,-0.177973,1.474958,0.565184]","[0.02499886,0.01158116,0.14404446,0.10509673,0.11389292,0.52875507,0.0716308]"
baseline,11,argmax,1,1011,16,0.0,False,True,2,False,6,2.808849811553955,0.0,0.9999999052813686,0.7970187067985535,0.7929791808128357,0.7929791808128357,2,True,3.4436569213867188,,,"[-0.559115,-0.001855,-0.192386,0.834597,-1.412174,-0.852758,-0.267931,-0.330034,0.187882,0.060719,-0.163935,-0.238822,-1.136579,-0.177973,1.474958,0.565184]","[0.00034034,0.0011545,0.79297918,0.05472723,0.07283132,0.03609847,0.04186885]"
