model_type,seed,action_mode,episode_id,episode_seed,step,reward,done,success,action,goal_updated,goal_age,goal_norm,goal_delta_l2,goal_cosine_prev,policy_entropy,top1_prob,chosen_action_prob,top1_action,action_changed_from_prev_step,hidden_norm,action_prob_kl_from_prev,top1_action_changed_on_goal_update,goal_vector,action_probs
ablation,44,sample,1,1044,0,0.0,False,True,5,True,0,2.313528060913086,,,1.3140721321105957,0.5765374898910522,0.5765374898910522,5,,0.0,,,"[0.084736,-0.374373,-0.362745,-0.944596,0.287419,-0.577042,-0.871846,0.470529,0.342182,-0.630141,-0.178867,0.145255,0.434078,-1.108499,0.420444,0.789245]","[0.0125415,0.00871237,0.15242296,0.10752033,0.05862249,0.57653749,0.08364282]"
ablation,44,sample,1,1044,1,0.0,False,True,5,False,1,2.313528060913086,0.0,1.0000000252565857,1.112587332725525,0.6712380051612854,0.049243390560150146,2,True,0.0,,,"[0.084736,-0.374373,-0.362745,-0.944596,0.287419,-0.577042,-0.871846,0.470529,0.342182,-0.630141,-0.178867,0.145255,0.434078,-1.108499,0.420444,0.789245]","[0.00322635,0.00653247,0.67123801,0.08841231,0.07073481,0.04924339,0.11061272]"
ablation,44,sample,1,1044,2,0.0,False,True,1,False,2,2.313528060913086,0.0,1.0000000252565857,1.3140721321105957,0.5765374898910522,0.008712373673915863,5,True,0.0,,,"[0.084736,-0.374373,-0.362745,-0.944596,0.287419,-0.577042,-0.871846,0.470529,0.342182,-0.630141,-0.178867,0.145255,0.434078,-1.108499,0.420444,0.789245]","[0.0125415,0.00871237,0.15242296,0.10752033,0.05862249,0.57653749,0.08364282]"
ablation,44,sample,1,1044,3,0.0,False,True,3,False,3,2.313528060913086,0.0,1.0000000252565857,1.496744155883789,0.5474019050598145,0.08567783981561661,0,True,0.0,,,"[0.084736,-0.374373,-0.362745,-0.944596,0.287419,-0.577042,-0.871846,0.470529,0.342182,-0.630141,-0.178867,0.145255,0.434078,-1.108499,0.420444,0.789245]","[0.54740191,0.0735365,0.07070249,0.08567784,0.0768259,0.08470583,0.0611495]"
ablation,44,sample,1,1044,4,0.0,False,True,0,False,4,2.313528060913086,0.0,1.0000000252565857,1.496744155883789,0.5474019050598145,0.5474019050598145,0,False,0.0,,,"[0.084736,-0.374373,-0.362745,-0.944596,0.287419,-0.577042,-0.871846,0.470529,0.342182,-0.630141,-0.178867,0.145255,0.434078,-1.108499,0.420444,0.789245]","[0.54740191,0.0735365,0.07070249,0.08567784,0.0768259,0.08470583,0.0611495]"
ablation,44,sample,1,1044,5,0.0,False,True,5,False,5,2.313528060913086,0.0,1.0000000252565857,1.3140721321105957,0.5765374898910522,0.5765374898910522,5,True,0.0,,,"[0.084736,-0.374373,-0.362745,-0.944596,0.287419,-0.577042,-0.871846,0.470529,0.342182,-0.630141,-0.178867,0.145255,0.434078,-1.108499,0.420444,0.789245]","[0.0125415,0.00871237,0.15242296,0.10752033,0.05862249,0.57653749,0.08364282]"
ablation,44,sample,1,1044,6,0.0,False,True,6,False,6,2.313528060913086,0.0,1.0000000252565857,1.112587332725525,0.6712380051612854,0.11061272025108337,2,True,0.0,,,"[0.084736,-0.374373,-0.362745,-0.944596,0.287419,-0.577042,-0.871846,0.470529,0.342182,-0.630141,-0.178867,0.145255,0.434078,-1.108499,0.420444,0.789245]","[0.00322635,0.00653247,0.67123801,0.08841231,0.07073481,0.04924339,0.11061272]"
ablation,44,sample,1,1044,7,0.0,False,True,2,False,7,2.313528060913086,0.0,1.0000000252565857,1.112587332725525,0.6712380051612854,0.6712380051612854,2,False,0.0,,,"[0.084736,-0.374373,-0.362745,-0.944596,0.287419,-0.577042,-0.871846,0.470529,0.342182,-0.630141,-0.178867,0.145255,0.434078,-1.108499,0.420444,0.789245]","[0.00322635,0.00653247,0.67123801,0.08841231,0.07073481,0.04924339,0.11061272]"
ablation,44,sample,1,1044,8,0.0,False,True,6,False,8,2.313528060913086,0.0,1.0000000252565857,1.2564795017242432,0.6037175059318542,0.10829493403434753,2,False,0.0,,,"[0.084736,-0.374373,-0.362745,-0.944596,0.287419,-0.577042,-0.871846,0.470529,0.342182,-0.630141,-0.178867,0.145255,0.434078,-1.108499,0.420444,0.789245]","[0.00414269,0.00544422,0.60371751,0.10486633,0.07889714,0.09463712,0.10829493]"
ablation,44,sample,1,1044,9,0.0,False,True,2,False,9,2.313528060913086,0.0,1.0000000252565857,1.2564795017242432,0.6037175059318542,0.6037175059318542,2,False,0.0,,,"[0.084736,-0.374373,-0.362745,-0.944596,0.287419,-0.577042,-0.871846,0.470529,0.342182,-0.630141,-0.178867,0.145255,0.434078,-1.108499,0.420444,0.789245]","[0.00414269,0.00544422,0.60371751,0.10486633,0.07889714,0.09463712,0.10829493]"
